dialogue_id,locale,line_index,speaker_role,text,category,usage_scope,enabled,full_text,source_id,source_text
phrase_text_0906,en,0,speaker,Amazing!,praise,office,true,Amazing!,tv.text.L0906,Amazing!
phrase_text_0906,th,0,speaker,สุดยอด!,praise,office,true,สุดยอด!,tv.text.L0906,Amazing!
phrase_text_0907,en,0,speaker,Success!,work_complete,office,true,Success!,tv.text.L0907,Success!
phrase_text_0907,th,0,speaker,สำเร็จแล้ว!,work_complete,office,true,สำเร็จแล้ว!,tv.text.L0907,Success!
phrase_text_0908,en,0,speaker,I can't wait!,anticipation,office,true,I can't wait!,tv.text.L0908,I can't wait!
phrase_text_0908,th,0,speaker,รอไม่ไหว!,anticipation,office,true,ฉันรอไม่ไหวแล้ว!,tv.text.L0908,I can't wait!
phrase_text_0909,en,0,speaker,I saw ads for this!,tv_specific,context_only,false,I saw ads for this!,tv.text.L0909,I saw ads for this!
phrase_text_0909,th,0,speaker,เคยเห็นโฆษณา!,tv_specific,context_only,false,เคยเห็นโฆษณาอันนี้ด้วย!,tv.text.L0909,I saw ads for this!
phrase_text_0910,en,0,speaker,Yay!,celebration,office,true,Yay!,tv.text.L0910,Yay!
phrase_text_0910,th,0,speaker,เย้!,celebration,office,true,เย้!,tv.text.L0910,Yay!
phrase_text_0911,en,0,speaker,I'm so hyped!,anticipation,office,true,I'm so hyped!,tv.text.L0911,I'm so hyped!
phrase_text_0911,th,0,speaker,ตื่นเต้นจัง!,anticipation,office,true,ตื่นเต้นสุด ๆ!,tv.text.L0911,I'm so hyped!
phrase_text_0912,en,0,speaker,Here we go!,work_start,office,true,Here we go!,tv.text.L0912,Here we go!
phrase_text_0912,th,0,speaker,เริ่มกันเลย!,work_start,office,true,เอาล่ะ เริ่มกันเลย!,tv.text.L0912,Here we go!
phrase_text_0913,en,0,speaker,Yeah!,conversation_reply,office,true,Yeah!,tv.text.L0913,Yeah!
phrase_text_0913,th,0,speaker,ใช่เลย!,conversation_reply,office,true,ใช่เลย!,tv.text.L0913,Yeah!
phrase_text_0914,en,0,speaker,Get 'em!,tv_specific,context_only,false,Get 'em!,tv.text.L0914,Get 'em!
phrase_text_0914,th,0,speaker,จัดการเลย!,tv_specific,context_only,false,จัดการพวกนั้นเลย!,tv.text.L0914,Get 'em!
phrase_text_0915,en,0,speaker,That's the way!,praise,office,false,That's the way!,tv.text.L0915,That's the way!
phrase_text_0915,th,0,speaker,ต้องอย่างนี้!,praise,office,true,ต้องอย่างนี้สิ!,tv.text.L0915,That's the way!
phrase_text_0916,en,0,speaker,Knocked it out of the park!,praise,office,false,Knocked it out of the park!,tv.text.L0916,Knocked it out of the park!
phrase_text_0916,th,0,speaker,เยี่ยมไปเลย!,praise,office,true,ทำได้ยอดเยี่ยมไปเลย!,tv.text.L0916,Knocked it out of the park!
phrase_text_0917,en,0,speaker,It's over?,tv_specific,context_only,false,It's over?,tv.text.L0917,It's over?
phrase_text_0917,th,0,speaker,จบแล้วเหรอ?,tv_specific,context_only,false,จบแล้วเหรอ?,tv.text.L0917,It's over?
phrase_text_0918,en,0,speaker,So touching.,tv_specific,context_only,false,So touching.,tv.text.L0918,So touching.
phrase_text_0918,th,0,speaker,ซึ้งจังเลย,tv_specific,context_only,false,ซึ้งจังเลย,tv.text.L0918,So touching.
phrase_text_0919,en,0,speaker,Boohoo...,disappointment,context_only,false,Boohoo...,tv.text.L0919,Boohoo...
phrase_text_0919,th,0,speaker,ฮือ ๆ...,disappointment,context_only,false,ฮือ ๆ...,tv.text.L0919,Boohoo...
phrase_text_0920,en,0,speaker,Yeah boooi!,celebration,office,true,Yeah boooi!,tv.text.L0920,Yeah boooi!
phrase_text_0920,th,0,speaker,เยี่ยมเลย!,celebration,office,true,เยี่ยมเลย เพื่อน!,tv.text.L0920,Yeah boooi!
phrase_text_0921,en,0,speaker,Today's was...,tv_specific,context_only,false,Today's was...,tv.text.L0921,Today's was...
phrase_text_0921,th,0,speaker,วันนี้ช่าง...,tv_specific,context_only,false,วันนี้มันช่าง...,tv.text.L0921,Today's was...
phrase_text_0922,en,0,speaker,I love cooking!,food_drink,context_only,false,I love cooking!,tv.text.L0922,I love cooking!
phrase_text_0922,th,0,speaker,ชอบทำอาหาร!,food_drink,context_only,false,ฉันชอบทำอาหาร!,tv.text.L0922,I love cooking!
phrase_text_0923,en,0,speaker,The secret ingredient...,tv_specific,context_only,false,The secret ingredient...,tv.text.L0923,The secret ingredient...
phrase_text_0923,th,0,speaker,ส่วนผสมลับ...,tv_specific,context_only,false,ส่วนผสมลับก็คือ...,tv.text.L0923,The secret ingredient...
phrase_text_0924,en,0,speaker,I'll cast my vote.,tv_specific,context_only,false,I'll cast my vote.,tv.text.L0924,I'll cast my vote.
phrase_text_0924,th,0,speaker,ขอโหวตแล้วนะ,tv_specific,context_only,false,ฉันจะลงคะแนนแล้ว,tv.text.L0924,I'll cast my vote.
phrase_text_0925,en,0,speaker,I remember...,conversation_reply,office,true,I remember...,tv.text.L0925,I remember...
phrase_text_0925,th,0,speaker,จำได้เลย...,conversation_reply,office,true,จำได้เลยว่า...,tv.text.L0925,I remember...
phrase_text_0926,en,0,speaker,For sure.,conversation_reply,office,true,For sure.,tv.text.L0926,For sure.
phrase_text_0926,th,0,speaker,แน่นอนเลย,conversation_reply,office,true,แน่นอนเลย,tv.text.L0926,For sure.
phrase_text_0927,en,0,speaker,What the heck?,surprise,office,false,What the heck?,tv.text.L0927,What the heck?
phrase_text_0927,th,0,speaker,อะไรกันเนี่ย?,surprise,office,true,อะไรกันเนี่ย?,tv.text.L0927,What the heck?
phrase_text_0928,en,0,speaker,"Hey, guys!",greeting,office,true,"Hey, guys!",tv.text.L0928,"Hey, guys!"
phrase_text_0928,th,0,speaker,ไง ทุกคน!,greeting,office,true,ไง ทุกคน!,tv.text.L0928,"Hey, guys!"
phrase_text_0929,en,0,speaker,Here I go!,work_start,office,true,Here I go!,tv.text.L0929,Here I go!
phrase_text_0929,th,0,speaker,ลุยแล้วนะ!,work_start,office,true,เอาล่ะ ฉันลุยแล้วนะ!,tv.text.L0929,Here I go!
phrase_text_0930,en,0,speaker,"One, two!",movement,context_only,false,"One, two!",tv.text.L0930,"One, two!"
phrase_text_0930,th,0,speaker,หนึ่ง สอง!,movement,context_only,false,หนึ่ง สอง!,tv.text.L0930,"One, two!"
phrase_text_0931,en,0,speaker,Beep boop!,tv_specific,context_only,false,Beep boop!,tv.text.L0931,Beep boop!
phrase_text_0931,th,0,speaker,บี๊บ บู๊บ!,tv_specific,context_only,false,บี๊บ บู๊บ!,tv.text.L0931,Beep boop!
phrase_text_0932,en,0,speaker,Can this be...?,surprise,office,true,Can this be...?,tv.text.L0932,Can this be...?
phrase_text_0932,th,0,speaker,เป็นไปได้เหรอ?,surprise,office,true,นี่จะเป็นไปได้เหรอ...?,tv.text.L0932,Can this be...?
phrase_text_0933,en,0,speaker,Yahoo!,celebration,office,true,Yahoo!,tv.text.L0933,Yahoo!
phrase_text_0933,th,0,speaker,ยาฮู้!,celebration,office,true,ยาฮู้!,tv.text.L0933,Yahoo!
phrase_text_0934,en,0,speaker,A mountain? There?!,tv_specific,context_only,false,A mountain? There?!,tv.text.L0934,A mountain? There?!
phrase_text_0934,th,0,speaker,ภูเขาตรงนั้น?!,tv_specific,context_only,false,มีภูเขาอยู่ตรงนั้นเหรอ?!,tv.text.L0934,A mountain? There?!
phrase_text_0935,en,0,speaker,Be careful.,leaving,office,true,Be careful.,tv.text.L0935,Be careful.
phrase_text_0935,th,0,speaker,ระวังด้วยนะ,leaving,office,true,ระวังตัวด้วยนะ,tv.text.L0935,Be careful.
phrase_text_0936,en,0,speaker,Yay!,celebration,office,true,Yay!,tv.text.L0936,Yay!
phrase_text_0936,th,0,speaker,เย้!,celebration,office,true,เย้!,tv.text.L0936,Yay!
phrase_text_0937,en,0,speaker,Ohohoh.,idle_flavor,office,true,Ohohoh.,tv.text.L0937,Ohohoh.
phrase_text_0937,th,0,speaker,โฮะ ๆ ๆ,idle_flavor,office,true,โฮะ ๆ ๆ,tv.text.L0937,Ohohoh.
phrase_text_0938,en,0,speaker,The real criminal is...,tv_specific,context_only,false,The real criminal is...,tv.text.L0938,The real criminal is...
phrase_text_0938,th,0,speaker,คนร้ายคือ...,tv_specific,context_only,false,คนร้ายตัวจริงก็คือ...,tv.text.L0938,The real criminal is...
phrase_text_0939,en,0,speaker,Forsooth!,tv_specific,context_only,false,Forsooth!,tv.text.L0939,Forsooth!
phrase_text_0939,th,0,speaker,จริงแท้!,tv_specific,context_only,false,จริงแท้แน่นอน!,tv.text.L0939,Forsooth!
phrase_text_0940,en,0,speaker,"Take care, now.",leaving,office,false,"Take care, now.",tv.text.L0940,"Take care, now."
phrase_text_0940,th,0,speaker,ดูแลตัวเองนะ,leaving,office,true,ดูแลตัวเองด้วยนะ,tv.text.L0940,"Take care, now."
phrase_text_0941,en,0,speaker,First of all...,conversation_open,office,true,First of all...,tv.text.L0941,First of all...
phrase_text_0941,th,0,speaker,ก่อนอื่นเลย...,conversation_open,office,true,ก่อนอื่นเลย...,tv.text.L0941,First of all...
phrase_text_0942,en,0,speaker,Sup.,greeting,office,true,Sup.,tv.text.L0942,Sup.
phrase_text_0942,th,0,speaker,ไง,greeting,office,true,ไง,tv.text.L0942,Sup.
phrase_text_0943,en,0,speaker,Whassup.,greeting,office,true,Whassup.,tv.text.L0943,Whassup.
phrase_text_0943,th,0,speaker,เป็นไงบ้าง,greeting,office,true,ไง เป็นไงบ้าง,tv.text.L0943,Whassup.
phrase_text_0944,en,0,speaker,Verily!,tv_specific,context_only,false,Verily!,tv.text.L0944,Verily!
phrase_text_0944,th,0,speaker,จริงแท้!,tv_specific,context_only,false,เป็นเช่นนั้นจริงแท้!,tv.text.L0944,Verily!
phrase_text_0945,en,0,speaker,"Sneak, sneak...",movement,context_only,false,"Sneak, sneak...",tv.text.L0945,"Sneak, sneak..."
phrase_text_0945,th,0,speaker,ย่อง ย่อง...,movement,context_only,false,ย่อง ย่อง...,tv.text.L0945,"Sneak, sneak..."
phrase_text_0946,en,0,speaker,Bravo!,praise,office,true,Bravo!,tv.text.L0946,Bravo!
phrase_text_0946,th,0,speaker,ยอดเยี่ยม!,praise,office,true,ยอดเยี่ยม!,tv.text.L0946,Bravo!
phrase_text_0947,en,0,speaker,Just right.,work_complete,office,true,Just right.,tv.text.L0947,Just right.
phrase_text_0947,th,0,speaker,พอดีเลย,work_complete,office,true,พอดีเลย,tv.text.L0947,Just right.
phrase_text_0948,en,0,speaker,Cut!,tv_specific,context_only,false,Cut!,tv.text.L0948,Cut!
phrase_text_0948,th,0,speaker,คัต!,tv_specific,context_only,false,คัต!,tv.text.L0948,Cut!
phrase_text_0949,en,0,speaker,Much obliged.,conversation_reply,office,true,Much obliged.,tv.text.L0949,Much obliged.
phrase_text_0949,th,0,speaker,ขอบคุณมาก,conversation_reply,office,true,ขอบคุณเป็นอย่างยิ่ง,tv.text.L0949,Much obliged.
phrase_text_0950,en,0,speaker,Bring it on!,work_start,office,true,Bring it on!,tv.text.L0950,Bring it on!
phrase_text_0950,th,0,speaker,พร้อมลุย!,work_start,office,true,เข้ามาเลย พร้อมแล้ว!,tv.text.L0950,Bring it on!
phrase_text_0951,en,0,speaker,"Hop, hop!",movement,context_only,false,"Hop, hop!",tv.text.L0951,"Hop, hop!"
phrase_text_0951,th,0,speaker,เด้ง เด้ง!,movement,context_only,false,เด้ง เด้ง!,tv.text.L0951,"Hop, hop!"
phrase_text_0952,en,0,speaker,Oh my!,surprise,office,true,Oh my!,tv.text.L0952,Oh my!
phrase_text_0952,th,0,speaker,ตายแล้ว!,surprise,office,true,ตายแล้ว!,tv.text.L0952,Oh my!
phrase_text_0953,en,0,speaker,My eyes...!,tv_specific,context_only,false,My eyes...!,tv.text.L0953,My eyes...!
phrase_text_0953,th,0,speaker,ตาฉัน...!,tv_specific,context_only,false,ตาฉัน...!,tv.text.L0953,My eyes...!
phrase_text_0954,en,0,speaker,"Ah, Earth...",tv_specific,context_only,false,"Ah, Earth...",tv.text.L0954,"Ah, Earth..."
phrase_text_0954,th,0,speaker,อา โลกมนุษย์...,tv_specific,context_only,false,อา โลกมนุษย์...,tv.text.L0954,"Ah, Earth..."
phrase_text_0955,en,0,speaker,We come in peace...,tv_specific,context_only,false,We come in peace...,tv.text.L0955,We come in peace...
phrase_text_0955,th,0,speaker,มาอย่างสันติ...,tv_specific,context_only,false,พวกเรามาอย่างสันติ...,tv.text.L0955,We come in peace...
phrase_text_0956,en,0,speaker,Very nice!,praise,office,true,Very nice!,tv.text.L0956,Very nice!
phrase_text_0956,th,0,speaker,ดีมากเลย!,praise,office,true,ดีมากเลย!,tv.text.L0956,Very nice!
phrase_text_0957,en,0,speaker,Gotta write this down.,work_progress,office,false,Gotta write this down.,tv.text.L0957,Gotta write this down.
phrase_text_0957,th,0,speaker,ต้องจดไว้แล้ว,work_progress,office,true,ต้องจดเรื่องนี้ไว้แล้ว,tv.text.L0957,Gotta write this down.
phrase_text_0958,en,0,speaker,Ayo!,greeting,office,true,Ayo!,tv.text.L0958,Ayo!
phrase_text_0958,th,0,speaker,โย่!,greeting,office,true,โย่!,tv.text.L0958,Ayo!
phrase_text_0959,en,0,speaker,Ballin'.,idle_flavor,context_only,false,Ballin'.,tv.text.L0959,Ballin'.
phrase_text_0959,th,0,speaker,รวยจัด!,idle_flavor,context_only,false,หรูหราอย่างกับเศรษฐี,tv.text.L0959,Ballin'.
phrase_text_0960,en,0,speaker,Wicked!,praise,office,true,Wicked!,tv.text.L0960,Wicked!
phrase_text_0960,th,0,speaker,เจ๋งสุด ๆ!,praise,office,true,เจ๋งสุด ๆ!,tv.text.L0960,Wicked!
phrase_text_0961,en,0,speaker,Chillaxin'.,idle_flavor,office,true,Chillaxin'.,tv.text.L0961,Chillaxin'.
phrase_text_0961,th,0,speaker,พักชิล ๆ,idle_flavor,office,true,พักชิล ๆ,tv.text.L0961,Chillaxin'.
phrase_text_0962,en,0,speaker,Nice job!,praise,office,true,Nice job!,tv.text.L0962,Nice job!
phrase_text_0962,th,0,speaker,เก่งมาก!,praise,office,true,ทำได้ดีมาก!,tv.text.L0962,Nice job!
phrase_text_0963,en,0,speaker,Splendid.,praise,office,true,Splendid.,tv.text.L0963,Splendid.
phrase_text_0963,th,0,speaker,ยอดเยี่ยม,praise,office,true,ยอดเยี่ยมจริง ๆ,tv.text.L0963,Splendid.
phrase_text_0964,en,0,speaker,Fight on!,encouragement,office,true,Fight on!,tv.text.L0964,Fight on!
phrase_text_0964,th,0,speaker,สู้ต่อไป!,encouragement,office,true,สู้ต่อไป!,tv.text.L0964,Fight on!
phrase_text_0965,en,0,speaker,Like it!,praise,office,true,Like it!,tv.text.L0965,Like it!
phrase_text_0965,th,0,speaker,ชอบเลย!,praise,office,true,ชอบเลย!,tv.text.L0965,Like it!
phrase_text_0966,en,0,speaker,My heart...!,tv_specific,context_only,false,My heart...!,tv.text.L0966,My heart...!
phrase_text_0966,th,0,speaker,หัวใจฉัน...!,tv_specific,context_only,false,หัวใจฉัน...!,tv.text.L0966,My heart...!
